file_ID,author,lab,label,particle_type,run_oldID,setup,phi (-),d (m),rho_p (kg/m3),v_s (m/s),alpha (deg.),rho_a (kg/m3),rho_f (kg/m3),nu_f (kg/(m.s)),nu_a (kg/(m.s)),T_a (deg. celsius),T_f (deg. celsius),L0 (m),W0 (m),H0 (m),H_a (m),L_1 (m),vs (m/s),rho_c (kg/m3),gprime (m/s2),u0 (m/s),t0 (s),a (-),Re (-),At (-),St (-),Fr (-),lamb (-)
run_182.nc,Julien,LEGI,run_182.nc,glass beads,Julien -- run02_front.nc,NUM,1.500e-02,6.000e-05,2.650e+03,2.228e-03,2.865e+00,1.000e+03,1.000e+03,-,-,-,-,3.000e-01,1.000e+00,5.000e-01,-,-,3.237e-03,1.025e+03,2.428e-01,3.482e-01,8.616e-01,1.667e+00,1.784e+05,2.475e-02,9.297e-03,5.669e-01,1.424e-02
run_183.nc,Julien,LEGI,run_183.nc,glass beads,Julien -- run03_front.nc,NUM,1.500e-02,6.000e-05,2.650e+03,2.228e-03,5.735e+00,1.000e+03,1.000e+03,-,-,-,-,3.000e-01,1.000e+00,5.000e-01,-,-,3.237e-03,1.025e+03,2.428e-01,3.476e-01,8.632e-01,1.667e+00,1.781e+05,2.475e-02,9.315e-03,5.754e-01,1.334e-02
run_184.nc,Julien,LEGI,run_184.nc,glass beads,Julien -- run04_front.nc,NUM,1.500e-02,6.000e-05,2.650e+03,2.228e-03,2.358e+01,1.000e+03,1.000e+03,-,-,-,-,3.000e-01,1.000e+00,5.000e-01,-,-,3.237e-03,1.025e+03,2.428e-01,3.336e-01,8.994e-01,1.667e+00,1.709e+05,2.475e-02,9.705e-03,7.014e-01,1.741e-02
run_185.nc,Julien,LEGI,run_185.nc,glass beads,Julien -- run05_front.nc,NUM,1.500e-02,6.000e-05,2.650e+03,2.228e-03,4.443e+01,1.000e+03,1.000e+03,-,-,-,-,3.000e-01,1.000e+00,5.000e-01,-,-,3.237e-03,1.025e+03,2.428e-01,2.944e-01,1.019e+00,1.667e+00,1.509e+05,2.475e-02,1.099e-02,9.185e-01,2.225e-02
run_186.nc,Julien,LEGI,run_186.nc,glass beads,Julien -- run06_front.nc,NUM,1.000e-01,6.000e-05,2.650e+03,2.228e-03,0.000e+00,1.000e+03,1.000e+03,-,-,-,-,3.000e-01,1.000e+00,5.000e-01,-,-,3.237e-03,1.165e+03,1.619e+00,8.996e-01,3.335e-01,1.667e+00,5.240e+05,1.650e-01,3.598e-03,5.631e-01,1.094e-02
run_187.nc,Julien,LEGI,run_187.nc,glass beads,Julien -- run07_front.nc,NUM,1.000e-01,6.000e-05,2.650e+03,2.228e-03,5.735e+00,1.000e+03,1.000e+03,-,-,-,-,3.000e-01,1.000e+00,5.000e-01,-,-,3.237e-03,1.165e+03,1.619e+00,8.974e-01,3.343e-01,1.667e+00,5.227e+05,1.650e-01,3.608e-03,6.179e-01,1.194e-02
run_188.nc,Julien,LEGI,run_188.nc,glass beads,Julien -- run08_front.nc,NUM,1.000e-01,6.000e-05,2.650e+03,2.228e-03,4.443e+01,1.000e+03,1.000e+03,-,-,-,-,3.000e-01,1.000e+00,5.000e-01,-,-,3.237e-03,1.165e+03,1.619e+00,7.602e-01,3.946e-01,1.667e+00,4.428e+05,1.650e-01,4.258e-03,6.692e-01,3.787e-04
run_189.nc,Julien,LEGI,run_189.nc,glass beads,Julien -- run02_front.nc,NUM,4.615e-01,2.500e-04,1.190e+03,5.500e-03,4.540e+01,1.000e+03,1.000e+03,-,-,-,-,3.000e-01,1.000e+00,5.000e-01,-,-,6.472e-03,1.088e+03,8.602e-01,5.495e-01,5.459e-01,1.667e+00,2.989e+05,8.768e-02,1.178e-02,6.590e-01,-7.013e-04
run_190.nc,Julien,LEGI,run_190.nc,glass beads,Julien -- run07_front.nc,NUM,1.710e-02,2.500e-04,1.190e+03,5.500e-03,4.540e+01,1.000e+03,1.000e+03,-,-,-,-,3.000e-01,1.000e+00,5.000e-01,-,-,6.472e-03,1.003e+03,3.187e-02,1.058e-01,2.836e+00,1.667e+00,5.306e+04,3.249e-03,6.118e-02,1.130e+00,2.493e-02
run_191.nc,Julien,LEGI,run_191.nc,glass beads,Julien -- run16_front.nc,NUM,1.640e-02,2.500e-04,1.190e+03,5.500e-03,3.190e+01,1.000e+03,1.000e+03,-,-,-,-,3.000e-01,1.000e+00,5.000e-01,-,-,6.472e-03,1.003e+03,3.057e-02,1.139e-01,2.634e+00,1.667e+00,5.713e+04,3.116e-03,5.682e-02,6.318e-01,3.958e-03
run_192.nc,Julien,LEGI,run_192.nc,glass beads,Julien -- run37_front.nc,NUM,1.540e-02,2.500e-04,1.190e+03,5.500e-03,0.000e+00,1.000e+03,1.000e+03,-,-,-,-,3.000e-01,1.000e+00,5.000e-01,-,-,6.472e-03,1.003e+03,2.870e-02,1.198e-01,2.504e+00,1.667e+00,6.008e+04,2.926e-03,5.402e-02,4.868e-01,1.499e-02
run_193.nc,Julien,LEGI,run_193.nc,glass beads,Julien -- run37a_front.nc,NUM,2.000e-01,2.000e-04,1.190e+03,3.800e-03,0.000e+00,1.000e+03,1.000e+03,-,-,-,-,3.000e-01,1.000e+00,5.000e-01,-,-,4.142e-03,1.038e+03,3.728e-01,4.317e-01,6.949e-01,1.667e+00,2.241e+05,3.800e-02,9.594e-03,5.472e-01,1.132e-02
run_194.nc,Julien,LEGI,run_194.nc,glass beads,Julien -- run37b_front.nc,NUM,4.000e-01,2.000e-04,1.190e+03,3.800e-03,0.000e+00,1.000e+03,1.000e+03,-,-,-,-,3.000e-01,1.000e+00,5.000e-01,-,-,4.142e-03,1.076e+03,7.456e-01,6.106e-01,4.914e-01,1.667e+00,3.285e+05,7.600e-02,6.784e-03,4.643e-01,5.174e-03
run_195.nc,Julien,LEGI,run_195.nc,glass beads,Julien -- run37c_front.nc,NUM,5.000e-01,2.000e-04,1.190e+03,3.800e-03,0.000e+00,1.000e+03,1.000e+03,-,-,-,-,3.000e-01,1.000e+00,5.000e-01,-,-,4.142e-03,1.095e+03,9.320e-01,6.826e-01,4.395e-01,1.667e+00,3.737e+05,9.500e-02,6.068e-03,3.486e-01,1.390e-04
run_196.nc,Julien,LEGI,run_196.nc,glass beads,Julien -- run37d_front.nc,NUM,5.700e-01,2.000e-04,1.190e+03,3.800e-03,0.000e+00,1.000e+03,1.000e+03,-,-,-,-,3.000e-01,1.000e+00,5.000e-01,-,-,4.142e-03,1.108e+03,1.062e+00,7.288e-01,4.116e-01,1.667e+00,4.039e+05,1.083e-01,5.683e-03,2.025e-01,-9.601e-03
run_197.nc,Julien,LEGI,run_197.nc,glass beads,Julien -- run42_front.nc,NUM,1.440e-02,2.500e-04,1.190e+03,5.500e-03,7.000e+00,1.000e+03,1.000e+03,-,-,-,-,3.000e-01,1.000e+00,5.000e-01,-,-,6.472e-03,1.003e+03,2.684e-02,1.154e-01,2.599e+00,1.667e+00,5.786e+04,2.736e-03,5.608e-02,5.160e-01,1.499e-02
run_198.nc,Julien,LEGI,run_198.nc,glass beads,Julien -- run42b_front.nc,NUM,1.440e-02,6.500e-04,1.190e+03,2.170e-02,7.000e+00,1.000e+03,1.000e+03,-,-,-,-,3.000e-01,1.000e+00,5.000e-01,-,-,4.375e-02,1.003e+03,2.684e-02,1.154e-01,2.599e+00,1.667e+00,5.786e+04,2.736e-03,3.791e-01,5.462e-01,5.012e-02
run_199.nc,Julien,LEGI,run_199.nc,glass beads,Julien -- run42c_front.nc,NUM,1.440e-02,1.000e-04,1.190e+03,1.000e-03,7.000e+00,1.000e+03,1.000e+03,-,-,-,-,3.000e-01,1.000e+00,5.000e-01,-,-,1.036e-03,1.003e+03,2.684e-02,1.154e-01,2.599e+00,1.667e+00,5.786e+04,2.736e-03,8.972e-03,5.045e-01,1.163e-02
run_200.nc,Rastello,LEGI,run_200.nc,PMMA,Rastello -- run_1.nc,LEGI,4.646e-01,2.500e-04,1.190e+03,nan,4.540e+01,1.000e+03,1.000e+03,1.000e-06,1.000e-06,nan,nan,3.000e-01,1.000e-01,1.714e-01,5.000e-01,-,6.472e-03,1.088e+03,8.659e-01,3.229e-01,9.292e-01,5.715e-01,6.024e+04,8.827e-02,2.005e-02,2.584e-01,-7.016e-03
run_201.nc,Rastello,LEGI,run_201.nc,PMMA,Rastello -- run_10.nc,LEGI,1.807e-02,2.500e-04,1.190e+03,nan,4.540e+01,1.000e+03,1.000e+03,1.000e-06,1.000e-06,nan,nan,3.000e-01,1.000e-01,5.000e-01,5.000e-01,-,6.472e-03,1.003e+03,3.368e-02,1.087e-01,2.759e+00,1.667e+00,5.456e+04,3.433e-03,5.952e-02,1.209e+00,3.662e-03
run_202.nc,Rastello,LEGI,run_202.nc,PMMA,Rastello -- run_11.nc,LEGI,1.478e-02,2.500e-04,1.190e+03,nan,4.540e+01,1.000e+03,1.000e+03,1.000e-06,1.000e-06,nan,nan,3.000e-01,1.000e-01,5.000e-01,5.000e-01,-,6.472e-03,1.003e+03,2.756e-02,9.836e-02,3.050e+00,1.667e+00,4.932e+04,2.809e-03,6.580e-02,1.535e+00,2.479e-02
run_203.nc,Rastello,LEGI,run_203.nc,PMMA,Rastello -- run_12.nc,LEGI,1.675e-02,2.500e-04,1.190e+03,nan,4.540e+01,1.000e+03,1.000e+03,1.000e-06,1.000e-06,nan,nan,3.000e-01,1.000e-01,5.000e-01,5.000e-01,-,6.472e-03,1.003e+03,3.122e-02,1.047e-01,2.865e+00,1.667e+00,5.251e+04,3.183e-03,6.182e-02,1.334e+00,1.046e-02
run_204.nc,Rastello,LEGI,run_204.nc,PMMA,Rastello -- run_13.nc,LEGI,2.006e-02,2.500e-04,1.190e+03,nan,3.190e+01,1.000e+03,1.000e+03,1.000e-06,1.000e-06,nan,nan,3.000e-01,1.000e-01,5.000e-01,5.000e-01,-,6.472e-03,1.004e+03,3.738e-02,1.260e-01,2.382e+00,1.667e+00,6.323e+04,3.811e-03,5.138e-02,6.723e-01,2.930e-02
run_205.nc,Rastello,LEGI,run_205.nc,PMMA,Rastello -- run_14.nc,LEGI,1.708e-02,2.500e-04,1.190e+03,nan,3.190e+01,1.000e+03,1.000e+03,1.000e-06,1.000e-06,nan,nan,3.000e-01,1.000e-01,5.000e-01,5.000e-01,-,6.472e-03,1.003e+03,3.184e-02,1.162e-01,2.581e+00,1.667e+00,5.831e+04,3.245e-03,5.567e-02,8.615e-01,3.438e-02
run_206.nc,Rastello,LEGI,run_206.nc,PMMA,Rastello -- run_15.nc,LEGI,1.774e-02,2.500e-04,1.190e+03,nan,3.190e+01,1.000e+03,1.000e+03,1.000e-06,1.000e-06,nan,nan,3.000e-01,1.000e-01,5.000e-01,5.000e-01,-,6.472e-03,1.003e+03,3.306e-02,1.185e-01,2.532e+00,1.667e+00,5.943e+04,3.370e-03,5.463e-02,9.635e-01,3.338e-02
run_207.nc,Rastello,LEGI,run_207.nc,PMMA,Rastello -- run_16.nc,LEGI,1.642e-02,2.500e-04,1.190e+03,nan,3.190e+01,1.000e+03,1.000e+03,1.000e-06,1.000e-06,nan,nan,3.000e-01,1.000e-01,5.000e-01,5.000e-01,-,6.472e-03,1.003e+03,3.061e-02,1.140e-01,2.632e+00,1.667e+00,5.717e+04,3.120e-03,5.678e-02,9.244e-01,2.888e-02
run_208.nc,Rastello,LEGI,run_208.nc,PMMA,Rastello -- run_17.nc,LEGI,2.006e-02,2.500e-04,1.190e+03,nan,3.190e+01,1.000e+03,1.000e+03,1.000e-06,1.000e-06,nan,nan,3.000e-01,1.000e-01,5.000e-01,5.000e-01,-,6.472e-03,1.004e+03,3.738e-02,1.260e-01,2.382e+00,1.667e+00,6.323e+04,3.811e-03,5.138e-02,1.023e+00,3.330e-02
run_209.nc,Rastello,LEGI,run_209.nc,PMMA,Rastello -- run_18.nc,LEGI,1.807e-02,2.500e-04,1.190e+03,nan,3.780e+01,1.000e+03,1.000e+03,1.000e-06,1.000e-06,nan,nan,3.000e-01,1.000e-01,5.000e-01,5.000e-01,-,6.472e-03,1.003e+03,3.368e-02,1.154e-01,2.601e+00,1.667e+00,5.787e+04,3.433e-03,5.611e-02,9.159e-01,2.926e-03
run_210.nc,Rastello,LEGI,run_210.nc,PMMA,Rastello -- run_19.nc,LEGI,1.381e-02,2.500e-04,1.190e+03,nan,3.780e+01,1.000e+03,1.000e+03,1.000e-06,1.000e-06,nan,nan,3.000e-01,1.000e-01,5.000e-01,5.000e-01,-,6.472e-03,1.003e+03,2.574e-02,1.008e-01,2.975e+00,1.667e+00,5.055e+04,2.623e-03,6.418e-02,9.717e-01,1.043e-02
run_211.nc,Rastello,LEGI,run_211.nc,PMMA,Rastello -- run_2.nc,LEGI,4.615e-01,2.500e-04,1.190e+03,nan,4.540e+01,1.000e+03,1.000e+03,1.000e-06,1.000e-06,nan,nan,3.000e-01,1.000e-01,1.694e-01,5.000e-01,-,6.472e-03,1.088e+03,8.602e-01,3.199e-01,9.377e-01,5.648e-01,5.896e+04,8.769e-02,2.023e-02,2.633e-01,-2.733e-03
run_212.nc,Rastello,LEGI,run_212.nc,PMMA,Rastello -- run_20.nc,LEGI,1.348e-02,2.500e-04,1.190e+03,nan,3.780e+01,1.000e+03,1.000e+03,1.000e-06,1.000e-06,nan,nan,3.000e-01,1.000e-01,5.000e-01,5.000e-01,-,6.472e-03,1.003e+03,2.513e-02,9.964e-02,3.011e+00,1.667e+00,4.995e+04,2.562e-03,6.495e-02,8.412e-01,9.055e-03
run_213.nc,Rastello,LEGI,run_213.nc,PMMA,Rastello -- run_21.nc,LEGI,1.939e-02,2.500e-04,1.190e+03,nan,3.780e+01,1.000e+03,1.000e+03,1.000e-06,1.000e-06,nan,nan,3.000e-01,1.000e-01,5.000e-01,5.000e-01,-,6.472e-03,1.004e+03,3.615e-02,1.195e-01,2.510e+00,1.667e+00,5.997e+04,3.685e-03,5.416e-02,1.108e+00,3.728e-02
run_214.nc,Rastello,LEGI,run_214.nc,PMMA,Rastello -- run_22.nc,LEGI,1.774e-02,2.500e-04,1.190e+03,nan,3.780e+01,1.000e+03,1.000e+03,1.000e-06,1.000e-06,nan,nan,3.000e-01,1.000e-01,5.000e-01,5.000e-01,-,6.472e-03,1.003e+03,3.306e-02,1.143e-01,2.625e+00,1.667e+00,5.734e+04,3.370e-03,5.663e-02,1.089e+00,-3.335e-03
run_215.nc,Rastello,LEGI,run_215.nc,PMMA,Rastello -- run_23.nc,LEGI,1.609e-02,2.500e-04,1.190e+03,nan,2.760e+01,1.000e+03,1.000e+03,1.000e-06,1.000e-06,nan,nan,3.000e-01,1.000e-01,5.000e-01,5.000e-01,-,6.472e-03,1.003e+03,3.000e-02,1.153e-01,2.602e+00,1.667e+00,5.782e+04,3.058e-03,5.614e-02,8.924e-01,1.108e-02
run_216.nc,Rastello,LEGI,run_216.nc,PMMA,Rastello -- run_24.nc,LEGI,1.544e-02,2.500e-04,1.190e+03,nan,2.760e+01,1.000e+03,1.000e+03,1.000e-06,1.000e-06,nan,nan,3.000e-01,1.000e-01,5.000e-01,5.000e-01,-,6.472e-03,1.003e+03,2.878e-02,1.129e-01,2.657e+00,1.667e+00,5.663e+04,2.933e-03,5.731e-02,6.687e-01,7.340e-03
run_217.nc,Rastello,LEGI,run_217.nc,PMMA,Rastello -- run_25.nc,LEGI,1.774e-02,2.500e-04,1.190e+03,nan,2.760e+01,1.000e+03,1.000e+03,1.000e-06,1.000e-06,nan,nan,3.000e-01,1.000e-01,5.000e-01,5.000e-01,-,6.472e-03,1.003e+03,3.306e-02,1.210e-01,2.479e+00,1.667e+00,6.072e+04,3.370e-03,5.347e-02,6.232e-01,1.532e-02
run_218.nc,Rastello,LEGI,run_218.nc,PMMA,Rastello -- run_26.nc,LEGI,1.544e-02,2.500e-04,1.190e+03,nan,2.760e+01,1.000e+03,1.000e+03,1.000e-06,1.000e-06,nan,nan,3.000e-01,1.000e-01,5.000e-01,5.000e-01,-,6.472e-03,1.003e+03,2.878e-02,1.129e-01,2.657e+00,1.667e+00,5.663e+04,2.933e-03,5.731e-02,8.138e-01,1.964e-02
run_219.nc,Rastello,LEGI,run_219.nc,PMMA,Rastello -- run_27.nc,LEGI,1.381e-02,2.500e-04,1.190e+03,nan,2.760e+01,1.000e+03,1.000e+03,1.000e-06,1.000e-06,nan,nan,3.000e-01,1.000e-01,5.000e-01,5.000e-01,-,6.472e-03,1.003e+03,2.574e-02,1.068e-01,2.809e+00,1.667e+00,5.353e+04,2.623e-03,6.061e-02,8.590e-01,2.979e-03
run_220.nc,Rastello,LEGI,run_220.nc,PMMA,Rastello -- run_28.nc,LEGI,1.511e-02,2.500e-04,1.190e+03,nan,2.400e+01,1.000e+03,1.000e+03,1.000e-06,1.000e-06,nan,nan,3.000e-01,1.000e-01,5.000e-01,5.000e-01,-,6.472e-03,1.003e+03,2.817e-02,1.134e-01,2.645e+00,1.667e+00,5.688e+04,2.871e-03,5.706e-02,6.726e-01,6.361e-03
run_221.nc,Rastello,LEGI,run_221.nc,PMMA,Rastello -- run_29.nc,LEGI,1.708e-02,2.500e-04,1.190e+03,nan,2.400e+01,1.000e+03,1.000e+03,1.000e-06,1.000e-06,nan,nan,3.000e-01,1.000e-01,5.000e-01,5.000e-01,-,6.472e-03,1.003e+03,3.184e-02,1.206e-01,2.488e+00,1.667e+00,6.049e+04,3.245e-03,5.367e-02,6.658e-01,9.879e-04
run_222.nc,Rastello,LEGI,run_222.nc,PMMA,Rastello -- run_3.nc,LEGI,4.499e-01,2.500e-04,1.190e+03,nan,4.540e+01,1.000e+03,1.000e+03,1.000e-06,1.000e-06,nan,nan,3.000e-01,1.000e-01,1.634e-01,5.000e-01,-,6.472e-03,1.085e+03,8.386e-01,3.102e-01,9.670e-01,5.448e-01,5.504e+04,8.548e-02,2.086e-02,2.367e-01,-1.287e-02
run_223.nc,Rastello,LEGI,run_223.nc,PMMA,Rastello -- run_30.nc,LEGI,1.544e-02,2.500e-04,1.190e+03,nan,2.400e+01,1.000e+03,1.000e+03,1.000e-06,1.000e-06,nan,nan,3.000e-01,1.000e-01,5.000e-01,5.000e-01,-,6.472e-03,1.003e+03,2.878e-02,1.146e-01,2.617e+00,1.667e+00,5.749e+04,2.933e-03,5.645e-02,7.257e-01,2.016e-02
run_224.nc,Rastello,LEGI,run_224.nc,PMMA,Rastello -- run_31.nc,LEGI,1.577e-02,2.500e-04,1.190e+03,nan,2.400e+01,1.000e+03,1.000e+03,1.000e-06,1.000e-06,nan,nan,3.000e-01,1.000e-01,5.000e-01,5.000e-01,-,6.472e-03,1.003e+03,2.939e-02,1.159e-01,2.589e+00,1.667e+00,5.810e+04,2.996e-03,5.586e-02,6.877e-01,1.160e-02
run_225.nc,Rastello,LEGI,run_225.nc,PMMA,Rastello -- run_32.nc,LEGI,1.154e-02,2.500e-04,1.190e+03,nan,2.400e+01,1.000e+03,1.000e+03,1.000e-06,1.000e-06,nan,nan,3.000e-01,1.000e-01,5.000e-01,5.000e-01,-,6.472e-03,1.002e+03,2.151e-02,9.913e-02,3.026e+00,1.667e+00,4.967e+04,2.193e-03,6.529e-02,7.079e-01,2.104e-02
run_226.nc,Rastello,LEGI,run_226.nc,PMMA,Rastello -- run_33.nc,LEGI,1.316e-02,2.500e-04,1.190e+03,nan,1.910e+01,1.000e+03,1.000e+03,1.000e-06,1.000e-06,nan,nan,3.000e-01,1.000e-01,5.000e-01,5.000e-01,-,6.472e-03,1.002e+03,2.452e-02,1.076e-01,2.787e+00,1.667e+00,5.396e+04,2.500e-03,6.012e-02,6.814e-01,1.728e-02
run_227.nc,Rastello,LEGI,run_227.nc,PMMA,Rastello -- run_34.nc,LEGI,1.609e-02,2.500e-04,1.190e+03,nan,1.410e+01,1.000e+03,1.000e+03,1.000e-06,1.000e-06,nan,nan,3.000e-01,1.000e-01,5.000e-01,5.000e-01,-,6.472e-03,1.003e+03,3.000e-02,1.206e-01,2.487e+00,1.667e+00,6.049e+04,3.058e-03,5.366e-02,6.189e-01,2.273e-02
run_228.nc,Rastello,LEGI,run_228.nc,PMMA,Rastello -- run_35.nc,LEGI,1.544e-02,2.500e-04,1.190e+03,nan,9.100e+00,1.000e+03,1.000e+03,1.000e-06,1.000e-06,nan,nan,3.000e-01,1.000e-01,5.000e-01,5.000e-01,-,6.472e-03,1.003e+03,2.878e-02,1.192e-01,2.517e+00,1.667e+00,5.977e+04,2.933e-03,5.430e-02,5.651e-01,2.209e-02
run_229.nc,Rastello,LEGI,run_229.nc,PMMA,Rastello -- run_36.nc,LEGI,1.708e-02,2.500e-04,1.190e+03,nan,4.100e+00,1.000e+03,1.000e+03,1.000e-06,1.000e-06,nan,nan,3.000e-01,1.000e-01,5.000e-01,5.000e-01,-,6.472e-03,1.003e+03,3.184e-02,1.260e-01,2.381e+00,1.667e+00,6.321e+04,3.245e-03,5.136e-02,5.207e-01,2.414e-02
run_230.nc,Rastello,LEGI,run_230.nc,PMMA,Rastello -- run_37.nc,LEGI,1.544e-02,2.500e-04,1.190e+03,nan,0.000e+00,1.000e+03,1.000e+03,1.000e-06,1.000e-06,nan,nan,3.000e-01,1.000e-01,5.000e-01,5.000e-01,-,6.472e-03,1.003e+03,2.878e-02,1.199e-01,2.501e+00,1.667e+00,6.015e+04,2.933e-03,5.395e-02,5.114e-01,2.810e-02
run_231.nc,Rastello,LEGI,run_231.nc,PMMA,Rastello -- run_38.nc,LEGI,nan,2.500e-04,1.190e+03,nan,4.540e+01,1.000e+03,1.000e+03,1.000e-06,1.000e-06,nan,nan,3.000e-01,1.000e-01,nan,5.000e-01,-,6.472e-03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
run_232.nc,Rastello,LEGI,run_232.nc,PMMA,Rastello -- run_39.nc,LEGI,1.708e-02,2.500e-04,1.190e+03,nan,0.000e+00,1.000e+03,1.000e+03,1.000e-06,1.000e-06,nan,nan,3.000e-01,1.000e-01,5.000e-01,5.000e-01,-,6.472e-03,1.003e+03,3.184e-02,1.262e-01,2.378e+00,1.667e+00,6.329e+04,3.245e-03,5.130e-02,4.125e-01,2.076e-02
run_233.nc,Rastello,LEGI,run_233.nc,PMMA,Rastello -- run_4.nc,LEGI,4.698e-01,2.500e-04,1.190e+03,nan,4.540e+01,1.000e+03,1.000e+03,1.000e-06,1.000e-06,nan,nan,3.000e-01,1.000e-01,1.754e-01,5.000e-01,-,6.472e-03,1.089e+03,8.757e-01,3.284e-01,9.134e-01,5.848e-01,6.277e+04,8.927e-02,1.970e-02,3.404e-01,-7.517e-03
run_234.nc,Rastello,LEGI,run_234.nc,PMMA,Rastello -- run_40.nc,LEGI,1.219e-02,2.500e-04,1.190e+03,nan,2.000e+01,1.000e+03,1.000e+03,1.000e-06,1.000e-06,nan,nan,3.000e-01,1.000e-01,5.000e-01,5.000e-01,-,6.472e-03,1.002e+03,2.271e-02,1.033e-01,2.904e+00,1.667e+00,5.177e+04,2.315e-03,6.265e-02,6.707e-01,1.891e-02
run_235.nc,Rastello,LEGI,run_235.nc,PMMA,Rastello -- run_41.nc,LEGI,nan,2.500e-04,1.190e+03,nan,4.540e+01,1.000e+03,1.000e+03,1.000e-06,1.000e-06,nan,nan,3.000e-01,1.000e-01,nan,5.000e-01,-,6.472e-03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
run_236.nc,Rastello,LEGI,run_236.nc,PMMA,Rastello -- run_42.nc,LEGI,1.446e-02,2.500e-04,1.190e+03,nan,7.000e+00,1.000e+03,1.000e+03,1.000e-06,1.000e-06,nan,nan,3.000e-01,1.000e-01,5.000e-01,5.000e-01,-,6.472e-03,1.003e+03,2.695e-02,1.156e-01,2.594e+00,1.667e+00,5.798e+04,2.747e-03,5.596e-02,5.119e-01,1.731e-02
run_237.nc,Rastello,LEGI,run_237.nc,PMMA,Rastello -- run_43.nc,LEGI,nan,2.500e-04,1.190e+03,nan,3.910e+01,1.000e+03,1.000e+03,1.000e-06,1.000e-06,nan,nan,3.000e-01,1.000e-01,nan,5.000e-01,-,6.472e-03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
run_238.nc,Rastello,LEGI,run_238.nc,PMMA,Rastello -- run_44.nc,LEGI,1.348e-02,2.500e-04,1.190e+03,nan,1.360e+01,1.000e+03,1.000e+03,1.000e-06,1.000e-06,nan,nan,3.000e-01,1.000e-01,5.000e-01,5.000e-01,-,6.472e-03,1.003e+03,2.513e-02,1.105e-01,2.715e+00,1.667e+00,5.540e+04,2.562e-03,5.856e-02,5.571e-01,1.539e-02
run_239.nc,Rastello,LEGI,run_239.nc,PMMA,Rastello -- run_45.nc,LEGI,nan,2.500e-04,1.190e+03,nan,4.040e+01,1.000e+03,1.000e+03,1.000e-06,1.000e-06,nan,nan,3.000e-01,1.000e-01,nan,5.000e-01,-,6.472e-03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
run_240.nc,Rastello,LEGI,run_240.nc,PMMA,Rastello -- run_46.nc,LEGI,1.283e-02,2.500e-04,1.190e+03,nan,9.000e+00,1.000e+03,1.000e+03,1.000e-06,1.000e-06,nan,nan,3.000e-01,1.000e-01,5.000e-01,5.000e-01,-,6.472e-03,1.002e+03,2.392e-02,1.087e-01,2.760e+00,1.667e+00,5.448e+04,2.438e-03,5.955e-02,5.067e-01,1.973e-02
run_241.nc,Rastello,LEGI,run_241.nc,PMMA,Rastello -- run_47.nc,LEGI,nan,2.500e-04,1.190e+03,nan,4.440e+01,1.000e+03,1.000e+03,1.000e-06,1.000e-06,nan,nan,3.000e-01,1.000e-01,nan,5.000e-01,-,6.472e-03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
run_242.nc,Rastello,LEGI,run_242.nc,PMMA,Rastello -- run_48.nc,LEGI,1.219e-02,2.500e-04,1.190e+03,nan,5.000e+00,1.000e+03,1.000e+03,1.000e-06,1.000e-06,nan,nan,3.000e-01,1.000e-01,5.000e-01,5.000e-01,-,6.472e-03,1.002e+03,2.271e-02,1.064e-01,2.820e+00,1.667e+00,5.331e+04,2.315e-03,6.084e-02,4.988e-01,2.459e-02
run_243.nc,Rastello,LEGI,run_243.nc,PMMA,Rastello -- run_49.nc,LEGI,nan,2.500e-04,1.190e+03,nan,4.540e+01,1.000e+03,1.000e+03,1.000e-06,1.000e-06,nan,nan,3.000e-01,1.000e-01,nan,5.000e-01,-,6.472e-03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
run_244.nc,Rastello,LEGI,run_244.nc,PMMA,Rastello -- run_5.nc,LEGI,4.655e-01,2.500e-04,1.190e+03,nan,4.540e+01,1.000e+03,1.000e+03,1.000e-06,1.000e-06,nan,nan,3.000e-01,1.000e-01,1.721e-01,5.000e-01,-,6.472e-03,1.088e+03,8.677e-01,3.238e-01,9.265e-01,5.737e-01,6.066e+04,8.845e-02,1.999e-02,4.633e-01,4.659e-03
run_245.nc,Rastello,LEGI,run_245.nc,PMMA,Rastello -- run_50.nc,LEGI,1.219e-02,2.500e-04,1.190e+03,nan,0.000e+00,1.000e+03,1.000e+03,1.000e-06,1.000e-06,nan,nan,3.000e-01,1.000e-01,5.000e-01,5.000e-01,-,6.472e-03,1.002e+03,2.271e-02,1.066e-01,2.815e+00,1.667e+00,5.341e+04,2.315e-03,6.073e-02,4.668e-01,3.161e-02
run_246.nc,Rastello,LEGI,run_246.nc,PMMA,Rastello -- run_51.nc,LEGI,nan,2.500e-04,1.190e+03,nan,4.540e+01,1.000e+03,1.000e+03,1.000e-06,1.000e-06,nan,nan,3.000e-01,1.000e-01,nan,5.000e-01,-,6.472e-03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
